tweet,Sentiment
"@sweet4dmb I hope you are feeling better today, I miss your face  .... get well soon!",0
@fryfan20 it was a one off special I'm afraid. No proper series this year ,0
@annkeelerevans not me - it was @cindyscott54  who is the granny - I'll be in my 80's before that happens for me ,0
Doctors appt ,0
sang on singstar Abba last night...no voice today and a hangover!!! ,0
"@AprilGates Jamie is on now too!  Upset, every 1 he wants 2 follow is fake 1 ",0
Well done to Wolves for getting promoted I'm very upset that Charlton are now confirmed to be playing Division 1 next season ,0
Wanted to go out but afraid of giant black clouds above the house... ,0
The music in Arbys is depressing. ,0
My Sony Vaio showing a problem with its exhaust fan... Need to get serviced urgently... ,0
@thevanillabear yeaah smth. goltv isnt showing RM til tmrw anyways  want to text me the end score tho?  &lt;3 have a good day xoxo,0
"@danasdirt When we lived in Hawaii we always had orchids in the house..unfortunately, I killed them all ",0
homework ,0
Lost the game   Going out to dinner with parents....,0
It sucks that my print ad didn't push through. That would've been my first stint at modeling! ,0
cannot believe am off back to uni tomoz  doesn't want 4 weeks til exams orz....,0
I need my Double Chocolate Chip Frappucino! ,0
@madinalake havent heard your new cd yet ,0
so sore from tumbling. ,0
Too tired to go to work ,0
homeworks ,0
at home just came bck from stratford!!! did alot of shoppin! YAY omg school is in like 2days  xx,0
Good morning mi gente. I got the bad case of allergys  no bueno,0
"Going to bed finally after watching the first IPL match, Chennai super kings lost their first match  http://bit.ly/kttQv",0
@risselstomp you were right...I didn't make it to class this morning ,0
@Juana4ev alas it won't be bikini season for me...maybe in 20 years ,0
@latticelinux Grr...you need sex every hour on the hour ,0
i cant load a photo ,0
"@utbrown sorry, can't help there ",0
@ladywestfall to answer your question...i didn't wake up till 1 pm yesterday so i didn't go hiking  next weekend?  down?,0
I feel like an asolute pile of shit ,0
"@CRMFYI Wow. That is impressive. My son (6) is not there at all yet. We're still on Dr. Seuss's Feet, Feet Feet How Many Feet You Meet ",0
hates it when Restaurant City is down.  http://plurk.com/p/ovchv,0
Sexy Saturday...but unfortunately i cant enjoy it Im stuck here studyyin.... ,0
is going 2 finish painting. nd goin 2 clean. ohh wat fun ,0
"@Faz4980 yeah, but i can be glad to have work. here and there i'm looking for job offers, but there are no good ones ",0
and the sun is hidden again ,0
"Last night's Commomwealth Club Annual Gala was incredible. Gloria Duffy rocks, social entrepreneurs rock, again with the $ paddle though ",0
I wish I had money for record store day. Eff losing it all in Vegas. ,0
gonna go read out in the sun for a bit  then work at 4:30 ,0
"im lonely  keep me company! 22 female, Buffalo - New York",0
is baby sitting ..... ,0
 I'm Missing 'F.r.i.e.n.d.s' &amp; Instead Watching 'Dora The Explorer' - I Prefered 'Mickey Mouse',0
soo much work to do. but all i want to do is sleep. ,0
Trying to convince former Bonny RPers to set aside their skepticism about last night's awesomeness and give this another go. Failing. ,0
I.m terrified of bee's and i can't get my work done cuz there over there ,0
"@ShelleyRunyon played both, i got tired of wow because of the pvp changes .. ",0
at the office...  ,0
@AmericanTweets still loading yaar ,0
@Elias5996 damn it i only have dial up  so does that mean i cant download Akira ??.,0
Labour economics... test on Monday ,0
i feel like an absolute pile of shit ,0
Can't recall when was the the last time our room temperature is at 31.0 Celsius at night. Is Earth really burning up? ,0
Can not get motivated to go train.....     ,0
Heading to walmart now..then back to study some more ,0
"@billpr53 Awww  LOL! True, true. But it's the thought that counts, so thanks!!",0
@stellakwok i need to buy a &quot;officially&quot; unlocked iPhone from HongKong any tips as i am in Pakistan ,0
@CHRISDJMOYLES Are you going to let us know HOW exaggerated it is then? ,0
watching the harry kalas memorial on tv. it's so sad. ,0
Steam is rejecting mah money ,0
@sweetvalentine3 you looked pretty! I eloped... No wedding pics for me ,0
@SimplyGaby im sorry to hear that u had a bad day ,0
Poor Roxana Saberi    i hope she's well. She's one of my favorite @npr foreign correspondants. I hope they'll set her free   ,0
"PLEASE follow me, I don't have many ",0
Don't want to get up out of bed ,0
"is laying bloody slabs in the front garden, and I thought I could spend the weekend potting ",0
twitter no fun!  ,0
Melanie fails.  And I can't find the directions to the hair show I was gonna go to.  ,0
COME ON CHELSEA!!!! WISHING I WAS WATCHIN' THE GAME....   LOOKIN' FORWARD TO SEEING THE BOYS TONIGHT AFTER VICTORY IS OURS....YEP YEP! X,0
My son has milia...baby proactive anyone? ,0
has to go back to work ,0
"@BreakenNews what the hell happened to the sun website?  it used to be a little dated, but now, it's busier than a mutha' and ugly as sin ",0
Looks like Hull City are looking are relegation ,0
@xluckycharms08 IK!! its so sad hahah ,0
no dog though ,0
@hannahindie I am procrastinating on that paper. I'm doing all other homework assignments before that paper because I dread it that much  ,0
"Swindon draw, Blackburn lose man this is turning into a nightmare season ",0
Why must i be up so EARLY?  ,0
@ReuelEugene Checked with the Ushers too. Nowhere ,0
getting out of bed? last day in so cal ,0
@djR3Z wot?!  *hugssss* I'm sorry... Something's better might come up,0
"Home sweet home. I'm so glad I came back to warm, sunny weather. I miss my boy though ",0
@missesoxclusive all the old shows were better ,0
Setanta has now encrypted on Sky ,0
"...scratch that.. de-thatching next weekend hopefully, no power rakes available and it's going to rain today.. ",0
@lovelifeforever i can't read what your typing ,0
Oh gosh. Why does my sch timetable suck? ,0
"Can't get hold of my mate, she's either out already, or not in from last night yet. Tonight in will be dull as @gapanda is drunk already ",0
@melaniengzuer - exactly! We could have!!! ,0
@freeintegrated I'm really really really ready to move N2 my place........  ,0
Going to work ,0
really not looking forward in going out tonight but have already commited to going. ,0
Ah I had a dream that I woke up and there was a snow outside. AH it sucked  but it's a nice day! Got a meeting at 1:30. Work from home FTW,0
"I am very excited to see RK and Owl City, but I am still wanting to go to Anberlin's show...If only I had someone to go with me ",0
@sbaicker Client project work took precedence.   it's taking longer than projected and has to be done this weekend. Bright side is $$.,0
@AdamClaxon what an amazing challenge that's going to be! Alas... i cant paint pictures of pictures.... ,0
i knocked out last night as if i got hit by a bus. super bummed i ddnt see @xCarlosx. ,0
@glockyboots I couldn't get the stream to work when Colin was on ,0
12:05PM; it's too early to be up ,0
"I lost my iPhone last nite, not cool at all ",0
Going to work ,0
my cat bit me.....  evil thing..........though i was annoying him....oops....,0
still a bit under the weather  hope that i get well soon,0
Back home from the #coktup and a half hour wait at the railway station.. Now I see I should've gone back there ,0
It's Record Store Day and I'm out of money. ,0
"@awarren88 I SO wanted to go to Calico Ft., but we just got up and got the message and they have already left.  I'm SO bummed now. ",0
Watching @moospeare mow the lawns and feeling useless unable to help out ,0
@Fearnecotton Only good music !! Too bad I don't live in the UK anymore... ,0
Can't find my brown shoes. ,0
is spending the whole day with Matt before he leaves for Wisconsin for the week  Anybody wanna cheer me up?,0
@madinalake idk when your new cd will be here  but still love the old one xD listening to One Last Kiss atm..,0
I really want to go rollerblading by the lake....why is no one around today to do that ,0
"Sorry guys, youth meeting tonight has been cancelled  we'll reschedule for next week. ",0
@flashingpirate I miss you and Chase... ,0
last day of lazy ,0
@dstanek Did you get lost because of the AST stuff itself or because you tried to keep Mote's tests passing? Its tests are super brittle. ,0
"After two weeks holiday, im really not looking forward to going back to work on monday ",0
Needs some coffee.  ,0
Two less. ,0
Arrgh! Thickbox is borking my design! ,0
my fingers hurt ,0
@micalynmiller09 I'm sorry micalyn   . try to feel better and enjoy the day!,0
@womanonyourside so jealous about the BF show - couldn't make it this time   Are you going to Milonga de Laura tonight?,0
@xNinjaChrisx I lost one  then I re-gained it XD,0
did not enjoy his movie. 2 thumbs down ,0
@cos_mon_aut Thankyou! Hobbies? Such things have lapsed since having children  Watching TNG re-runs seems to be the nearest I get now ;),0
tinytwit and cetwit don't work ,0
feeling v lousy and all messed up.. chinese literature just never seems to be the valid reason why i should spend hours at it ,0
says im scared for mock exam on monday   http://plurk.com/p/ovdw2,0
"Lol, and most of my bugs are either duplicates or not bugs, I feel stupid  #ipb",0
Former Miss North Dakota and journalist Roxana Saberi convicted of espionage in Iran. 8 years prison sentence  http://tiny.cc/JM8fX,0
watching come dine with me in the sanctity of my room- am back at uni though   WHOO english term though!,0
babysitttinggg... ALL DAY. and my puppy's sick  at least i think.. oy. gonna be a long one.,0
 so i might not be able to go tonight,0
ughh... the only thing I hate about spring/summer is the GRASS grows and I have to cut it ,0
@nycgrl88 i wish i had sun - its raining where i am ,0
"@g33kgurrl Your discussion looks really pertinent &amp; interesting. Want in, but have so much to do ",0
No power for the last 3 hours ,0
"@Chocolatedrop88 kno how to work n e thing  so I jus went bak upstairs n did sit ups but later I played tennis 4 2 hrs, yay me!!",0
My Thumbs Are Hurtin From Pushin Pins In Walls ,0
@DeanOuellette I don't know about outdoor sports all year. Golfing in August is not pleasant  #stillnotreadyfor100degreeweatherbutluvPhx,0
should really be doing her work. Ive been slacking way too much. I hope I do not pay hard for it ,0
Watching boston vs chicago play off game... All this does is make me sad bout the fact that the raptors aren't going to be part of this.. ,0
i am sooooooo sad i can't go to bonnarooooooo this year ,0
I'm watching tv!!! That must sound like a lot of fun Boohoo its raining ,0
@spunkywalrus I know  And she barely had a chance to get to know her.,0
Listening to the last Shallow Thought   good one @christianaellis ohhh and now listening to the feedback show...,0
Why so mean? ,0
"It was a bad week at FerretsFirst.  We lost Rosie, Smeagol &amp; Sakura ",0
stuck in freaking traffic on I-95 north. ughhhh ,0
"not looking forward to possibly working a double with a fever.  but at least it's mucho dinero, right?",0
urgh! what is wrong with one of my eyes? it's stinging and watering! ,0
@Loubella i want one  i just want anything that supports 3G really.,0
